region,n,x_min,x_max,x_mean,x_std,y_mean,y_std,z_mean,z_std,dx_mean,dx_std
y494p346_z99p858,34,100.0,3400.0,1750.0,981.07086,4943.4624,0.00048828125,998.58295,6.1035156e-05,100.0,0.0
y509p323_z115p237,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,1152.3649,0.00012207031,100.0,0.0
y509p323_z130p615,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,1306.1471,0.00012207031,100.0,0.0
y509p323_z145p993,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,1459.929,0.0,100.0,0.0
y509p323_z161p371,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,1613.711,0.0,100.0,0.0
y509p323_z176p749,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,1767.493,0.0,100.0,0.0
y509p323_z192p127,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,1921.2749,0.00012207031,100.0,0.0
y509p323_z207p506,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,2075.0566,0.00024414062,100.0,0.0
y509p323_z222p884,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,2228.8389,0.00024414062,100.0,0.0
y509p323_z22p967,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,229.67299,1.5258789e-05,100.0,0.0
y509p323_z38p346,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,383.455,0.0,100.0,0.0
y509p323_z53p724,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,537.23694,6.1035156e-05,100.0,0.0
y509p323_z69p102,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,691.01904,6.1035156e-05,100.0,0.0
y509p323_z7p589,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,75.89101,7.6293945e-06,100.0,0.0
y509p323_z84p480,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,844.801,0.0,100.0,0.0
y509p323_z99p858,34,100.0,3400.0,1750.0,981.07086,5093.2275,0.00048828125,998.58295,6.1035156e-05,100.0,0.0
y524p299_z115p237,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,1152.3649,0.00012207031,100.0,0.0
y524p299_z130p615,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,1306.1471,0.00012207031,100.0,0.0
y524p299_z145p993,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,1459.929,0.0,100.0,0.0
y524p299_z161p371,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,1613.711,0.0,100.0,0.0
y524p299_z176p749,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,1767.493,0.0,100.0,0.0
y524p299_z192p127,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,1921.2749,0.00012207031,100.0,0.0
y524p299_z207p506,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,2075.0566,0.00024414062,100.0,0.0
y524p299_z222p884,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,2228.8389,0.00024414062,100.0,0.0
y524p299_z22p967,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,229.67299,1.5258789e-05,100.0,0.0
y524p299_z38p346,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,383.455,0.0,100.0,0.0
y524p299_z53p724,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,537.23694,6.1035156e-05,100.0,0.0
y524p299_z69p102,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,691.01904,6.1035156e-05,100.0,0.0
y524p299_z7p589,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,75.89101,7.6293945e-06,100.0,0.0
y524p299_z84p480,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,844.801,0.0,100.0,0.0
y524p299_z99p858,34,100.0,3400.0,1750.0,981.07086,5242.9937,0.00048828125,998.58295,6.1035156e-05,100.0,0.0
y539p276_z115p237,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,1152.3649,0.00012207031,100.0,0.0
y539p276_z130p615,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,1306.1471,0.00012207031,100.0,0.0
y539p276_z145p993,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,1459.929,0.0,100.0,0.0
y539p276_z161p371,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,1613.711,0.0,100.0,0.0
y539p276_z176p749,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,1767.493,0.0,100.0,0.0
y539p276_z192p127,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,1921.2749,0.00012207031,100.0,0.0
y539p276_z207p506,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,2075.0566,0.00024414062,100.0,0.0
y539p276_z222p884,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,2228.8389,0.00024414062,100.0,0.0
y539p276_z22p967,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,229.67299,1.5258789e-05,100.0,0.0
y539p276_z38p346,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,383.455,0.0,100.0,0.0
y539p276_z53p724,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,537.23694,6.1035156e-05,100.0,0.0
y539p276_z69p102,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,691.01904,6.1035156e-05,100.0,0.0
y539p276_z7p589,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,75.89101,7.6293945e-06,100.0,0.0
y539p276_z84p480,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,844.801,0.0,100.0,0.0
y539p276_z99p858,34,100.0,3400.0,1750.0,981.07086,5392.7563,0.00048828125,998.58295,6.1035156e-05,100.0,0.0
y554p252_z115p237,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,1152.3649,0.00012207031,100.0,0.0
y554p252_z130p615,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,1306.1471,0.00012207031,100.0,0.0
y554p252_z145p993,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,1459.929,0.0,100.0,0.0
y554p252_z161p371,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,1613.711,0.0,100.0,0.0
y554p252_z176p749,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,1767.493,0.0,100.0,0.0
y554p252_z192p127,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,1921.2749,0.00012207031,100.0,0.0
y554p252_z207p506,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,2075.0566,0.00024414062,100.0,0.0
y554p252_z222p884,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,2228.8389,0.00024414062,100.0,0.0
y554p252_z22p967,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,229.67299,1.5258789e-05,100.0,0.0
y554p252_z38p346,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,383.455,0.0,100.0,0.0
y554p252_z53p724,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,537.23694,6.1035156e-05,100.0,0.0
y554p252_z69p102,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,691.01904,6.1035156e-05,100.0,0.0
y554p252_z7p589,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,75.89101,7.6293945e-06,100.0,0.0
y554p252_z84p480,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,844.801,0.0,100.0,0.0
y554p252_z99p858,34,100.0,3400.0,1750.0,981.07086,5542.5225,0.00048828125,998.58295,6.1035156e-05,100.0,0.0
y569p229_z115p237,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,1152.3649,0.00012207031,100.0,0.0
y569p229_z130p615,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,1306.1471,0.00012207031,100.0,0.0
y569p229_z145p993,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,1459.929,0.0,100.0,0.0
y569p229_z161p371,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,1613.711,0.0,100.0,0.0
y569p229_z176p749,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,1767.493,0.0,100.0,0.0
y569p229_z192p127,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,1921.2749,0.00012207031,100.0,0.0
y569p229_z207p506,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,2075.0566,0.00024414062,100.0,0.0
y569p229_z222p884,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,2228.8389,0.00024414062,100.0,0.0
y569p229_z22p967,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,229.67299,1.5258789e-05,100.0,0.0
y569p229_z38p346,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,383.455,0.0,100.0,0.0
y569p229_z53p724,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,537.23694,6.1035156e-05,100.0,0.0
y569p229_z69p102,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,691.01904,6.1035156e-05,100.0,0.0
y569p229_z7p589,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,75.89101,7.6293945e-06,100.0,0.0
y569p229_z84p480,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,844.801,0.0,100.0,0.0
y569p229_z99p858,34,100.0,3400.0,1750.0,981.07086,5692.2866,0.00048828125,998.58295,6.1035156e-05,100.0,0.0
y584p205_z115p237,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,1152.3649,0.00012207031,100.0,0.0
y584p205_z130p615,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,1306.1471,0.00012207031,100.0,0.0
y584p205_z145p993,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,1459.929,0.0,100.0,0.0
y584p205_z161p371,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,1613.711,0.0,100.0,0.0
y584p205_z176p749,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,1767.493,0.0,100.0,0.0
y584p205_z192p127,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,1921.2749,0.00012207031,100.0,0.0
y584p205_z207p506,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,2075.0566,0.00024414062,100.0,0.0
y584p205_z222p884,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,2228.8389,0.00024414062,100.0,0.0
y584p205_z22p967,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,229.67299,1.5258789e-05,100.0,0.0
y584p205_z38p346,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,383.455,0.0,100.0,0.0
y584p205_z53p724,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,537.23694,6.1035156e-05,100.0,0.0
y584p205_z69p102,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,691.01904,6.1035156e-05,100.0,0.0
y584p205_z7p589,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,75.89101,7.6293945e-06,100.0,0.0
y584p205_z84p480,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,844.801,0.0,100.0,0.0
y584p205_z99p858,34,100.0,3400.0,1750.0,981.07086,5842.0513,0.00048828125,998.58295,6.1035156e-05,100.0,0.0
y599p182_z115p237,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,1152.3649,0.00012207031,100.0,0.0
y599p182_z130p615,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,1306.1471,0.00012207031,100.0,0.0
y599p182_z145p993,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,1459.929,0.0,100.0,0.0
y599p182_z161p371,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,1613.711,0.0,100.0,0.0
y599p182_z176p749,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,1767.493,0.0,100.0,0.0
y599p182_z192p127,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,1921.2749,0.00012207031,100.0,0.0
y599p182_z207p506,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,2075.0566,0.00024414062,100.0,0.0
y599p182_z222p884,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,2228.8389,0.00024414062,100.0,0.0
y599p182_z22p967,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,229.67299,1.5258789e-05,100.0,0.0
y599p182_z38p346,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,383.455,0.0,100.0,0.0
y599p182_z53p724,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,537.23694,6.1035156e-05,100.0,0.0
y599p182_z69p102,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,691.01904,6.1035156e-05,100.0,0.0
y599p182_z7p589,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,75.89101,7.6293945e-06,100.0,0.0
y599p182_z84p480,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,844.801,0.0,100.0,0.0
y599p182_z99p858,34,100.0,3400.0,1750.0,981.07086,5991.8174,0.00048828125,998.58295,6.1035156e-05,100.0,0.0
y60p028_z115p237,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,1152.3649,0.00012207031,100.0,0.0
y60p028_z130p615,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,1306.1471,0.00012207031,100.0,0.0
y60p028_z145p993,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,1459.929,0.0,100.0,0.0
y60p028_z161p371,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,1613.711,0.0,100.0,0.0
y60p028_z176p749,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,1767.493,0.0,100.0,0.0
y60p028_z192p127,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,1921.2749,0.00012207031,100.0,0.0
y60p028_z207p506,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,2075.0566,0.00024414062,100.0,0.0
y60p028_z222p884,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,2228.8389,0.00024414062,100.0,0.0
y60p028_z22p967,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,229.67299,1.5258789e-05,100.0,0.0
y60p028_z38p346,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,383.455,0.0,100.0,0.0
y60p028_z53p724,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,537.23694,6.1035156e-05,100.0,0.0
y60p028_z69p102,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,691.01904,6.1035156e-05,100.0,0.0
y60p028_z7p589,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,75.89101,7.6293945e-06,100.0,0.0
y60p028_z84p480,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,844.801,0.0,100.0,0.0
y60p028_z99p858,34,100.0,3400.0,1750.0,981.07086,600.27795,6.1035156e-05,998.58295,6.1035156e-05,100.0,0.0
y75p004_z115p237,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,1152.3649,0.00012207031,100.0,0.0
y75p004_z130p615,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,1306.1471,0.00012207031,100.0,0.0
y75p004_z145p993,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,1459.929,0.0,100.0,0.0
y75p004_z161p371,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,1613.711,0.0,100.0,0.0
y75p004_z176p749,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,1767.493,0.0,100.0,0.0
y75p004_z192p127,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,1921.2749,0.00012207031,100.0,0.0
y75p004_z207p506,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,2075.0566,0.00024414062,100.0,0.0
y75p004_z222p884,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,2228.8389,0.00024414062,100.0,0.0
y75p004_z22p967,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,229.67299,1.5258789e-05,100.0,0.0
y75p004_z38p346,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,383.455,0.0,100.0,0.0
y75p004_z53p724,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,537.23694,6.1035156e-05,100.0,0.0
y75p004_z69p102,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,691.01904,6.1035156e-05,100.0,0.0
y75p004_z7p589,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,75.89101,7.6293945e-06,100.0,0.0
y75p004_z84p480,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,844.801,0.0,100.0,0.0
y75p004_z99p858,34,100.0,3400.0,1750.0,981.07086,750.04205,6.1035156e-05,998.58295,6.1035156e-05,100.0,0.0
y89p981_z115p237,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,1152.3649,0.00012207031,100.0,0.0
y89p981_z130p615,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,1306.1471,0.00012207031,100.0,0.0
y89p981_z145p993,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,1459.929,0.0,100.0,0.0
y89p981_z161p371,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,1613.711,0.0,100.0,0.0
y89p981_z176p749,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,1767.493,0.0,100.0,0.0
y89p981_z192p127,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,1921.2749,0.00012207031,100.0,0.0
y89p981_z207p506,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,2075.0566,0.00024414062,100.0,0.0
y89p981_z222p884,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,2228.8389,0.00024414062,100.0,0.0
y89p981_z22p967,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,229.67299,1.5258789e-05,100.0,0.0
y89p981_z38p346,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,383.455,0.0,100.0,0.0
y89p981_z53p724,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,537.23694,6.1035156e-05,100.0,0.0
y89p981_z69p102,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,691.01904,6.1035156e-05,100.0,0.0
y89p981_z7p589,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,75.89101,7.6293945e-06,100.0,0.0
y89p981_z84p480,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,844.801,0.0,100.0,0.0
y89p981_z99p858,34,100.0,3400.0,1750.0,981.07086,899.80804,6.1035156e-05,998.58295,6.1035156e-05,100.0,0.0
ALL,20400,100.0,3400.0,1750.0,981.0708,3071.3997,1728.7969,1152.3651,664.4142,100.0,0.0
